run_name,group_id,task_id,hash,native_id,process,module,container,tag,name,status,exit,submit,start,complete,duration,realtime,cpu_percent,mem_percent,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,attempt,workdir,script,scratch,queue,cpus,memory,disk,time,env,error_action,vol_ctxt,inv_ctxt,hostname,cpu_model
irreverent_northcutt,ERZ101,1,8f/68c72e,48991,RENAME_CONTIGS,[],quay.io/biocontainers/pyfastx:2.2.0--py39h0699b22_0,ERZ101,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:RENAME_CONTIGS (ERZ101),COMPLETED,0,1776012897803,1776012897844,1776012899115,1312,0,78.0,0.0,9576448,13492224,9576448,13492224,1327152,120632,402,25,9838592,131072,1,/home/martin/Projects/assembly-analysis-pipeline/work/8f/68c72e7860e4a020ebf07620881c9c,"
    rename_contigs.py --prefix ERZ101_ \
    --input original_input.fasta \
    --output ERZ101.fasta \
    --mapping ERZ101_mapping.csv

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:RENAME_CONTIGS"":
        python: $(python --version 2>&1 | sed 's/Python //g')
        pyfastax: $(python -c ""import pyfastx; print(pyfastx.version())"")
    END_VERSIONS
    ",,,1,6442450944,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,22,3,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ999,4,cf/27847e,49008,RENAME_CONTIGS,[],quay.io/biocontainers/pyfastx:2.2.0--py39h0699b22_0,ERZ999,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:RENAME_CONTIGS (ERZ999),COMPLETED,0,1776012897814,1776012897848,1776012899151,1337,1000,105.5,0.0,11321344,15110144,11321344,15110144,1279538,4589,399,20,20480,16384,1,/home/martin/Projects/assembly-analysis-pipeline/work/cf/27847e1d52b62476b58b476812fcaa,"
    rename_contigs.py --prefix ERZ999_ \
    --input original_input.fasta \
    --output ERZ999.fasta \
    --mapping ERZ999_mapping.csv

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:RENAME_CONTIGS"":
        python: $(python --version 2>&1 | sed 's/Python //g')
        pyfastax: $(python -c ""import pyfastx; print(pyfastx.version())"")
    END_VERSIONS
    ",,,1,6442450944,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,1,5,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ102,2,34/95567c,49459,RENAME_CONTIGS,[],quay.io/biocontainers/pyfastx:2.2.0--py39h0699b22_0,ERZ102,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:RENAME_CONTIGS (ERZ102),COMPLETED,0,1776012899122,1776012899152,1776012900263,1141,0,103.2,0.0,11395072,15110144,11395072,15110144,1319525,101147,401,25,1376256,110592,1,/home/martin/Projects/assembly-analysis-pipeline/work/34/95567c959f0f75fc0a726a6a678196,"
    rename_contigs.py --prefix ERZ102_ \
    --input original_input.fasta \
    --output ERZ102.fasta \
    --mapping ERZ102_mapping.csv

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:RENAME_CONTIGS"":
        python: $(python --version 2>&1 | sed 's/Python //g')
        pyfastax: $(python -c ""import pyfastx; print(pyfastx.version())"")
    END_VERSIONS
    ",,,1,6442450944,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,2,6,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ666,3,2b/84ea83,49500,RENAME_CONTIGS,[],quay.io/biocontainers/pyfastx:2.2.0--py39h0699b22_0,ERZ666,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:RENAME_CONTIGS (ERZ666),COMPLETED,0,1776012899156,1776012899251,1776012900303,1147,0,96.6,0.0,11399168,15110144,11399168,15110144,1282925,10321,399,20,0,16384,1,/home/martin/Projects/assembly-analysis-pipeline/work/2b/84ea834858b01374e80d73ee424a3a,"
    rename_contigs.py --prefix ERZ666_ \
    --input original_input.fasta \
    --output ERZ666.fasta \
    --mapping ERZ666_mapping.csv

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:RENAME_CONTIGS"":
        python: $(python --version 2>&1 | sed 's/Python //g')
        pyfastax: $(python -c ""import pyfastx; print(pyfastx.version())"")
    END_VERSIONS
    ",,,1,6442450944,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,1,2,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ101,5,3f/0839a3,49921,FILTER_ASSEMBLY,[],quay.io/biocontainers/seqkit:2.9.0--h9ee0642_0,ERZ101,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:FILTER_ASSEMBLY (ERZ101),COMPLETED,0,1776012900309,1776012900403,1776012901390,1081,0,109.1,0.0,6344704,1276497920,6344704,1276497920,696282,400713,265,46,18964480,294912,1,/home/martin/Projects/assembly-analysis-pipeline/work/3f/0839a3d5cc7d9e26db0625d532abee,"
    seqkit \
        seq \
        --min-len 500 \
        --threads 2 \
        ERZ101.fasta > ERZ101_len_filtered.fasta

    # Check if length filtering produced any sequences
    if [[ $(wc -l < ERZ101_len_filtered.fasta) -eq 0 ]]; then
        echo ""No contigs after the length filtering""
        EXIT_REASON=""insufficient_contigs_after_length_filtering""
    else
        echo ""Filtering sequences by N-base content (< 10%)...""

        seqkit fx2tab ERZ101_len_filtered.fasta \
            --threads 2 \
            --base-content N | \
        awk '$3 < 10' > ERZ101_nbases_filtered.tab2fx

        # Check if N-base filtering produced any sequences
        if [[ -s ERZ101_nbases_filtered.tab2fx ]]; then
            echo ""Some contigs remain after filtering...""
            seqkit tab2fx ERZ101_nbases_filtered.tab2fx \
                --threads 2 \
                --out-file ERZ101_filtered.fasta.gz
        else
            echo ""No contigs after the N bases filtering""
            EXIT_REASON=""insufficient_contigs_after_n_content_filtering""
        fi
    fi

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:FILTER_ASSEMBLY"":
        seqkit: $(seqkit version | cut -d' ' -f2)
    END_VERSIONS
    ",,,2,12884901888,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,15,1,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ999,6,83/69e0ce,50185,FILTER_ASSEMBLY,[],quay.io/biocontainers/seqkit:2.9.0--h9ee0642_0,ERZ999,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:FILTER_ASSEMBLY (ERZ999),COMPLETED,0,1776012901394,1776012901491,1776012902460,1066,0,128.6,0.1,27856896,1278464000,27856896,1278464000,108825,8934,221,26,8192,16384,1,/home/martin/Projects/assembly-analysis-pipeline/work/83/69e0ceb78a81c7cee6d47e71fd3b9b,"
    seqkit \
        seq \
        --min-len 500 \
        --threads 2 \
        ERZ999.fasta > ERZ999_len_filtered.fasta

    # Check if length filtering produced any sequences
    if [[ $(wc -l < ERZ999_len_filtered.fasta) -eq 0 ]]; then
        echo ""No contigs after the length filtering""
        EXIT_REASON=""insufficient_contigs_after_length_filtering""
    else
        echo ""Filtering sequences by N-base content (< 10%)...""

        seqkit fx2tab ERZ999_len_filtered.fasta \
            --threads 2 \
            --base-content N | \
        awk '$3 < 10' > ERZ999_nbases_filtered.tab2fx

        # Check if N-base filtering produced any sequences
        if [[ -s ERZ999_nbases_filtered.tab2fx ]]; then
            echo ""Some contigs remain after filtering...""
            seqkit tab2fx ERZ999_nbases_filtered.tab2fx \
                --threads 2 \
                --out-file ERZ999_filtered.fasta.gz
        else
            echo ""No contigs after the N bases filtering""
            EXIT_REASON=""insufficient_contigs_after_n_content_filtering""
        fi
    fi

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:FILTER_ASSEMBLY"":
        seqkit: $(seqkit version | cut -d' ' -f2)
    END_VERSIONS
    ",,,2,12884901888,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,34,4,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ102,7,c7/c7c1ee,50432,FILTER_ASSEMBLY,[],quay.io/biocontainers/seqkit:2.9.0--h9ee0642_0,ERZ102,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:FILTER_ASSEMBLY (ERZ102),COMPLETED,0,1776012902464,1776012902560,1776012903529,1065,0,137.7,0.0,3317760,4497408,3317760,4497408,598186,335735,260,46,102400,245760,1,/home/martin/Projects/assembly-analysis-pipeline/work/c7/c7c1eeccabbe45fa312472fee0ce22,"
    seqkit \
        seq \
        --min-len 500 \
        --threads 2 \
        ERZ102.fasta > ERZ102_len_filtered.fasta

    # Check if length filtering produced any sequences
    if [[ $(wc -l < ERZ102_len_filtered.fasta) -eq 0 ]]; then
        echo ""No contigs after the length filtering""
        EXIT_REASON=""insufficient_contigs_after_length_filtering""
    else
        echo ""Filtering sequences by N-base content (< 10%)...""

        seqkit fx2tab ERZ102_len_filtered.fasta \
            --threads 2 \
            --base-content N | \
        awk '$3 < 10' > ERZ102_nbases_filtered.tab2fx

        # Check if N-base filtering produced any sequences
        if [[ -s ERZ102_nbases_filtered.tab2fx ]]; then
            echo ""Some contigs remain after filtering...""
            seqkit tab2fx ERZ102_nbases_filtered.tab2fx \
                --threads 2 \
                --out-file ERZ102_filtered.fasta.gz
        else
            echo ""No contigs after the N bases filtering""
            EXIT_REASON=""insufficient_contigs_after_n_content_filtering""
        fi
    fi

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:FILTER_ASSEMBLY"":
        seqkit: $(seqkit version | cut -d' ' -f2)
    END_VERSIONS
    ",,,2,12884901888,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,1,1,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ666,8,f4/64b8ea,50693,FILTER_ASSEMBLY,[],quay.io/biocontainers/seqkit:2.9.0--h9ee0642_0,ERZ666,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:FILTER_ASSEMBLY (ERZ666),COMPLETED,0,1776012903536,1776012903630,1776012904606,1070,0,100.0,0.0,3379200,4497408,3379200,4497408,93459,591,198,23,8192,8192,1,/home/martin/Projects/assembly-analysis-pipeline/work/f4/64b8eac4a4bae14ec3d884cd74b569,"
    seqkit \
        seq \
        --min-len 500 \
        --threads 2 \
        ERZ666.fasta > ERZ666_len_filtered.fasta

    # Check if length filtering produced any sequences
    if [[ $(wc -l < ERZ666_len_filtered.fasta) -eq 0 ]]; then
        echo ""No contigs after the length filtering""
        EXIT_REASON=""insufficient_contigs_after_length_filtering""
    else
        echo ""Filtering sequences by N-base content (< 10%)...""

        seqkit fx2tab ERZ666_len_filtered.fasta \
            --threads 2 \
            --base-content N | \
        awk '$3 < 10' > ERZ666_nbases_filtered.tab2fx

        # Check if N-base filtering produced any sequences
        if [[ -s ERZ666_nbases_filtered.tab2fx ]]; then
            echo ""Some contigs remain after filtering...""
            seqkit tab2fx ERZ666_nbases_filtered.tab2fx \
                --threads 2 \
                --out-file ERZ666_filtered.fasta.gz
        else
            echo ""No contigs after the N bases filtering""
            EXIT_REASON=""insufficient_contigs_after_n_content_filtering""
        fi
    fi

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:FILTER_ASSEMBLY"":
        seqkit: $(seqkit version | cut -d' ' -f2)
    END_VERSIONS
    ",,,2,12884901888,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,1,3,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ101,9,3b/652369,50930,MINIMAP2_ALIGN,[],community.wave.seqera.io/library/minimap2_samtools:33bb43c18d22e29c,ERZ101,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:ASSEMBLY_DECONTAMINATION:HUMAN_DECONTAMINATE_CONTIGS:MINIMAP2_ALIGN (ERZ101),COMPLETED,0,1776012904611,1776012904706,1776012905752,1141,38,66.7,0.0,3670016,4874240,3670016,4874240,184022,5901,251,41,18366464,8192,1,/home/martin/Projects/assembly-analysis-pipeline/work/3b/65236936cea676a0eaf91a964e483d,"
     \
    minimap2 \
        -k 13 -w 5 \
        -t 4 \
        human.fna \
        ERZ101_filtered.fasta.gz \
         \
         \
        -o ERZ101.paf


    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:ASSEMBLY_DECONTAMINATION:HUMAN_DECONTAMINATE_CONTIGS:MINIMAP2_ALIGN"":
        minimap2: $(minimap2 --version 2>&1)
        samtools: $(echo $(samtools --version 2>&1) | sed 's/^.*samtools //; s/Using.*$//')
    END_VERSIONS
    ",,,4,16106127360,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,1,0,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ102,10,ba/b9d3de,51180,MINIMAP2_ALIGN,[],community.wave.seqera.io/library/minimap2_samtools:33bb43c18d22e29c,ERZ102,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:ASSEMBLY_DECONTAMINATION:HUMAN_DECONTAMINATE_CONTIGS:MINIMAP2_ALIGN (ERZ102),COMPLETED,0,1776012905756,1776012905853,1776012906828,1072,16,88.9,0.0,3821568,4874240,3821568,4874240,177805,5895,250,41,24576,8192,1,/home/martin/Projects/assembly-analysis-pipeline/work/ba/b9d3debbc08e9868d24c76cd32300a,"
     \
    minimap2 \
        -k 13 -w 5 \
        -t 4 \
        human.fna \
        ERZ102_filtered.fasta.gz \
         \
         \
        -o ERZ102.paf


    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:ASSEMBLY_DECONTAMINATION:HUMAN_DECONTAMINATE_CONTIGS:MINIMAP2_ALIGN"":
        minimap2: $(minimap2 --version 2>&1)
        samtools: $(echo $(samtools --version 2>&1) | sed 's/^.*samtools //; s/Using.*$//')
    END_VERSIONS
    ",,,4,16106127360,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,1,0,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ101,11,87/54717b,51427,FILTERPAF,[],quay.io/biocontainers/gawk:5.3.0,ERZ101,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:ASSEMBLY_DECONTAMINATION:HUMAN_DECONTAMINATE_CONTIGS:FILTERPAF (ERZ101),COMPLETED,0,1776012906832,1776012906929,1776012907927,1095,0,104.3,0.0,3358720,4497408,3358720,4497408,126824,2124,262,22,65536,16384,1,/home/martin/Projects/assembly-analysis-pipeline/work/87/54717b036e9b3dea059ff64f9ca1fb,"
    # Filter PAF by query coverage and MAPQ
    awk '
        BEGIN {
            printf ""sequence_id\tquery_coverage\tidentity\n"";
        }
        {
            query_len = $2;
            query_start = $3;
            query_end = $4;
            target = $6;
            matching_bases = $10;
            total_bases = $11;

            if (target == ""*"") {
                next;
            }

            aligned_len = query_end - query_start;
            query_coverage = aligned_len / query_len;
            identity = matching_bases / total_bases;

            if (query_coverage >= 0.3 && identity >= 0.4) {
                printf ""%s\t%.4f\t%.4f\n"", $1, query_coverage, identity;
            }
        }
    ' ERZ101.paf > ERZ101_human_mapped.tsv

    # Remove TSV file if it only contains the header (no contaminated contigs found)
    if [ $(wc -l < ERZ101_human_mapped.tsv) -le 1 ]; then
        rm ERZ101_human_mapped.tsv
        touch ERZ101_human.txt
    else
        # Extract just the sequence IDs from failed sequences
        awk '{print $1}' ERZ101_human_mapped.tsv > ERZ101_human.txt
        gzip ERZ101_human_mapped.tsv
    fi

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:ASSEMBLY_DECONTAMINATION:HUMAN_DECONTAMINATE_CONTIGS:FILTERPAF"":
        gawk: $(echo $(gawk --version 2>&1) | sed 's/^.*GNU Awk //; s/, .*$//')
    END_VERSIONS
    ",,,1,6442450944,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,4,0,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ102,12,ce/eb17db,51442,FILTERPAF,[],quay.io/biocontainers/gawk:5.3.0,ERZ102,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:ASSEMBLY_DECONTAMINATION:HUMAN_DECONTAMINATE_CONTIGS:FILTERPAF (ERZ102),COMPLETED,0,1776012906841,1776012906930,1776012907913,1072,0,109.1,0.0,3461120,4497408,3461120,4497408,126823,2124,262,22,0,16384,1,/home/martin/Projects/assembly-analysis-pipeline/work/ce/eb17db1041ea60218b63a5c39fa938,"
    # Filter PAF by query coverage and MAPQ
    awk '
        BEGIN {
            printf ""sequence_id\tquery_coverage\tidentity\n"";
        }
        {
            query_len = $2;
            query_start = $3;
            query_end = $4;
            target = $6;
            matching_bases = $10;
            total_bases = $11;

            if (target == ""*"") {
                next;
            }

            aligned_len = query_end - query_start;
            query_coverage = aligned_len / query_len;
            identity = matching_bases / total_bases;

            if (query_coverage >= 0.3 && identity >= 0.4) {
                printf ""%s\t%.4f\t%.4f\n"", $1, query_coverage, identity;
            }
        }
    ' ERZ102.paf > ERZ102_human_mapped.tsv

    # Remove TSV file if it only contains the header (no contaminated contigs found)
    if [ $(wc -l < ERZ102_human_mapped.tsv) -le 1 ]; then
        rm ERZ102_human_mapped.tsv
        touch ERZ102_human.txt
    else
        # Extract just the sequence IDs from failed sequences
        awk '{print $1}' ERZ102_human_mapped.tsv > ERZ102_human.txt
        gzip ERZ102_human_mapped.tsv
    fi

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:ASSEMBLY_DECONTAMINATION:HUMAN_DECONTAMINATE_CONTIGS:FILTERPAF"":
        gawk: $(echo $(gawk --version 2>&1) | sed 's/^.*GNU Awk //; s/, .*$//')
    END_VERSIONS
    ",,,1,6442450944,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,4,0,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ102,13,57/85f6f3,51875,SEQKIT_GREP,[],quay.io/biocontainers/seqkit:2.9.0--h9ee0642_0,ERZ102,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:ASSEMBLY_DECONTAMINATION:HUMAN_DECONTAMINATE_CONTIGS:SEQKIT_GREP (ERZ102),COMPLETED,0,1776012907931,1776012908028,1776012909015,1084,0,118.0,0.1,25006080,1278988288,25006080,1278988288,109276,31789,185,22,3387392,36864,1,/home/martin/Projects/assembly-analysis-pipeline/work/57/85f6f3bcd0685ddbac8c2659d425d8,"
    seqkit \
        grep \
        --invert-match \
        --threads 2 \
        -f ERZ102_human.txt \
        input.fasta.gz \
        -o ERZ102_cleaned.fa.gz \

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:ASSEMBLY_DECONTAMINATION:HUMAN_DECONTAMINATE_CONTIGS:SEQKIT_GREP"":
        seqkit: $( seqkit version | sed 's/seqkit v//' )
    END_VERSIONS
    ",,,2,12884901888,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,37,2,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ101,14,68/ee085a,52111,SEQKIT_GREP,[],quay.io/biocontainers/seqkit:2.9.0--h9ee0642_0,ERZ101,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:ASSEMBLY_DECONTAMINATION:HUMAN_DECONTAMINATE_CONTIGS:SEQKIT_GREP (ERZ101),COMPLETED,0,1776012909018,1776012909115,1776012910111,1093,0,130.4,0.2,39485440,1346428928,39485440,1346428928,115437,37945,185,22,0,45056,1,/home/martin/Projects/assembly-analysis-pipeline/work/68/ee085aed6fa9216ed8c7b57bf62a41,"
    seqkit \
        grep \
        --invert-match \
        --threads 2 \
        -f ERZ101_human.txt \
        input.fasta.gz \
        -o ERZ101_cleaned.fa.gz \

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:ASSEMBLY_DECONTAMINATION:HUMAN_DECONTAMINATE_CONTIGS:SEQKIT_GREP"":
        seqkit: $( seqkit version | sed 's/seqkit v//' )
    END_VERSIONS
    ",,,2,12884901888,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,35,5,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ102,15,3a/7bdf4e,52372,INDEX_AND_PUBLISH_CONTIGS,[],community.wave.seqera.io/library/htslib_samtools_seqkit:8d071a2f3053d830,ERZ102,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:INDEX_AND_PUBLISH_CONTIGS (ERZ102),COMPLETED,0,1776012910115,1776012910211,1776012911212,1097,39,90.6,0.0,3747840,4874240,3747840,4874240,486970,224167,333,34,4636672,49152,1,/home/martin/Projects/assembly-analysis-pipeline/work/3a/7bdf4e8f1d0815836efd0c1a690afa,"
    NUM_SEQS=$(zcat ERZ102_cleaned.fa.gz | grep -c '^>')

    if [[ $NUM_SEQS -eq 0 ]]; then
        EXIT_REASON=""insufficient_contigs_after_decontamination""
    else
        zcat ERZ102_cleaned.fa.gz | bgzip -@ 1 > ERZ102_filtered_contigs.fasta.gz
        samtools faidx ERZ102_filtered_contigs.fasta.gz
        bgzip -r ERZ102_filtered_contigs.fasta.gz
    fi

    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:INDEX_AND_PUBLISH_CONTIGS"":
        samtools: $(samtools --version-only)
        bgzip: $(bgzip --version | head -1 | cut -d' ' -f3)
    END_VERSIONS
    ",,,1,6442450944,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,3,1,,AMD Ryzen 5 5600X 6-Core Processor
irreverent_northcutt,ERZ101,16,58/bcaf42,52671,MINIMAP2_ALIGN,[],community.wave.seqera.io/library/minimap2_samtools:33bb43c18d22e29c,ERZ101,EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:ASSEMBLY_DECONTAMINATION:HOST_DECONTAMINATE_CONTIGS:MINIMAP2_ALIGN (ERZ101),COMPLETED,0,1776012911217,1776012911312,1776012912322,1105,16,96.0,0.0,3747840,4874240,3747840,4874240,182148,5885,251,41,20480,8192,1,/home/martin/Projects/assembly-analysis-pipeline/work/58/bcaf4237f044ae92dad70c2d281acc,"
     \
    minimap2 \
        -k 13 -w 5 \
        -t 4 \
        contamination.fna \
        ERZ101_cleaned.fa.gz \
         \
         \
        -o ERZ101.paf


    cat <<-END_VERSIONS > versions.yml
    ""EBIMETAGENOMICS:ASSEMBLY_ANALYSIS_PIPELINE:ASSEMBLY_QC:ASSEMBLY_DECONTAMINATION:HOST_DECONTAMINATE_CONTIGS:MINIMAP2_ALIGN"":
        minimap2: $(minimap2 --version 2>&1)
        samtools: $(echo $(samtools --version 2>&1) | sed 's/^.*samtools //; s/Using.*$//')
    END_VERSIONS
    ",,,4,16106127360,,3600000,"PYTHONNOUSERSITE=1
R_PROFILE_USER=/.Rprofile
R_ENVIRON_USER=/.Renviron
JULIA_DEPOT_PATH=/usr/local/share/julia
PATH=$PATH:/home/martin/Projects/assembly-analysis-pipeline/bin
",,1,0,,AMD Ryzen 5 5600X 6-Core Processor
